num_mules,num_sensors,advertisement_period,connection_time,ble_throughput,sample_period,sample_length,batch_period,batch_length
100,1000,2.0,1.5,125000.0,10.0,128,600.0,100000

sensor_id,mule_id,sample_time,pickup_time,batch_time,data_length
269,65,570.0,592.3051200000002,600,128
269,65,580.0,592.3061440000002,600,128
269,65,590.0,592.3071680000003,600,128
820,65,570.0,592.601024,600,128
820,65,580.0,592.6020480000001,600,128
820,65,590.0,592.6030720000001,600,128
269,65,600.0,604.4010240000002,1200,128
820,65,600.0,604.6010240000002,1200,128
550,65,600.0,606.101024,1200,128
186,65,600.0,609.9010240000001,1200,128
186,65,610.0,610.001024,1200,128
550,65,610.0,610.001024,1200,128
820,65,610.0,610.001024,1200,128
538,65,570.0,617.101024,1200,128
538,65,580.0,617.1020480000001,1200,128
538,65,590.0,617.1030720000001,1200,128
538,65,600.0,617.1040960000001,1200,128
538,65,610.0,617.1051200000002,1200,128
310,65,620.0,620.501024,1200,128
934,65,590.0,628.4010240000001,1200,128
934,65,600.0,628.4020480000001,1200,128
934,65,610.0,628.4030720000002,1200,128
934,65,620.0,628.4040960000002,1200,128
451,65,590.0,628.701024,1200,128
451,65,600.0,628.702048,1200,128
451,65,610.0,628.703072,1200,128
451,65,620.0,628.704096,1200,128
451,65,630.0,630.001024,1200,128
934,65,630.0,630.001024,1200,128
186,65,630.0,640.901024,1200,128
186,65,640.0,640.902048,1200,128
915,65,330.0,646.7010240000002,1200,128
915,65,340.0,646.7020480000002,1200,128
915,65,350.0,646.7030720000002,1200,128
915,65,360.0,646.7040960000003,1200,128
915,65,370.0,646.7051200000003,1200,128
915,65,380.0,646.7061440000003,1200,128
915,65,390.0,646.7071680000004,1200,128
915,65,400.0,646.7081920000004,1200,128
915,65,410.0,646.7092160000004,1200,128
915,65,420.0,646.7102400000005,1200,128
915,65,430.0,646.7112640000005,1200,128
915,65,440.0,646.7122880000005,1200,128
915,65,450.0,646.7133120000005,1200,128
915,65,460.0,646.7143360000006,1200,128
915,65,470.0,646.7153600000006,1200,128
915,65,480.0,646.7163840000006,1200,128
915,65,490.0,646.7174080000007,1200,128
915,65,500.0,646.7184320000007,1200,128
915,65,510.0,646.7194560000007,1200,128
915,65,520.0,646.7204800000007,1200,128
915,65,530.0,646.7215040000008,1200,128
915,65,540.0,646.7225280000008,1200,128
915,65,550.0,646.7235520000008,1200,128
915,65,560.0,646.7245760000009,1200,128
915,65,570.0,646.7256000000009,1200,128
915,65,580.0,646.7266240000009,1200,128
915,65,590.0,646.727648000001,1200,128
915,65,600.0,646.728672000001,1200,128
915,65,610.0,646.729696000001,1200,128
915,65,620.0,646.730720000001,1200,128
915,65,630.0,646.7317440000011,1200,128
915,65,640.0,646.7327680000011,1200,128
451,65,650.0,650.001024,1200,128
934,65,650.0,650.001024,1200,128
186,65,660.0,660.001024,1200,128
310,65,670.0,670.001024,1200,128
186,65,670.0,676.401024,1200,128
550,65,670.0,678.3010240000001,1200,128
451,65,680.0,680.4010240000001,1200,128
310,65,680.0,684.5010240000003,1200,128
186,65,680.0,687.0010240000003,1200,128
820,65,630.0,687.7010240000002,1200,128
820,65,640.0,687.7020480000002,1200,128
820,65,650.0,687.7030720000002,1200,128
820,65,660.0,687.7040960000003,1200,128
820,65,670.0,687.7051200000003,1200,128
820,65,680.0,687.7061440000003,1200,128
186,65,690.0,690.001024,1200,128
820,65,690.0,690.001024,1200,128
174,65,700.0,709.7010240000001,1200,128
174,65,710.0,710.001024,1200,128
310,65,720.0,720.001024,1200,128
538,65,620.0,721.7010240000001,1200,128
538,65,630.0,721.7020480000001,1200,128
538,65,640.0,721.7030720000001,1200,128
538,65,650.0,721.7040960000002,1200,128
538,65,660.0,721.7051200000002,1200,128
538,65,670.0,721.7061440000002,1200,128
538,65,680.0,721.7071680000003,1200,128
538,65,690.0,721.7081920000003,1200,128
538,65,700.0,721.7092160000003,1200,128
538,65,710.0,721.7102400000003,1200,128
538,65,720.0,721.7112640000004,1200,128
310,65,730.0,730.001024,1200,128
915,65,690.0,734.8010240000002,1200,128
915,65,700.0,734.8020480000002,1200,128
915,65,710.0,734.8030720000003,1200,128
915,65,720.0,734.8040960000003,1200,128
915,65,730.0,734.8051200000003,1200,128
934,65,690.0,735.3010240000002,1200,128
934,65,700.0,735.3020480000002,1200,128
934,65,710.0,735.3030720000003,1200,128
934,65,720.0,735.3040960000003,1200,128
934,65,730.0,735.3051200000003,1200,128
451,65,740.0,740.001024,1200,128
915,65,740.0,740.001024,1200,128
934,65,740.0,740.001024,1200,128
934,65,750.0,750.001024,1200,128
186,65,740.0,758.101024,1200,128
186,65,750.0,758.1020480000001,1200,128
186,65,760.0,760.001024,1200,128
269,65,740.0,761.3010240000002,1200,128
269,65,750.0,761.3020480000002,1200,128
269,65,760.0,761.3030720000003,1200,128
820,65,740.0,761.601024,1200,128
820,65,750.0,761.6020480000001,1200,128
820,65,760.0,761.6030720000001,1200,128
186,65,770.0,770.001024,1200,128
310,65,780.0,780.601024,1200,128
186,65,780.0,787.1010240000002,1200,128
310,65,790.0,790.001024,1200,128
186,65,790.0,795.8010240000001,1200,128
310,65,800.0,800.001024,1200,128
186,65,800.0,802.401024,1200,128
269,65,770.0,807.8010240000002,1200,128
269,65,780.0,807.8020480000002,1200,128
269,65,790.0,807.8030720000003,1200,128
269,65,800.0,807.8040960000003,1200,128
820,65,770.0,808.7010240000002,1200,128
820,65,780.0,808.7020480000002,1200,128
820,65,790.0,808.7030720000002,1200,128
820,65,800.0,808.7040960000003,1200,128
186,65,810.0,810.001024,1200,128
269,65,810.0,810.001024,1200,128
820,65,810.0,810.001024,1200,128
186,65,820.0,820.001024,1200,128
269,65,820.0,820.001024,1200,128
820,65,820.0,820.001024,1200,128
186,65,830.0,830.001024,1200,128
269,65,830.0,830.001024,1200,128
820,65,830.0,830.001024,1200,128
186,65,840.0,840.001024,1200,128
269,65,840.0,840.001024,1200,128
820,65,840.0,840.001024,1200,128
186,65,850.0,850.001024,1200,128
269,65,850.0,850.001024,1200,128
820,65,850.0,850.001024,1200,128
186,65,860.0,860.001024,1200,128
269,65,860.0,860.001024,1200,128
820,65,860.0,860.001024,1200,128
186,65,870.0,870.001024,1200,128
269,65,870.0,870.001024,1200,128
820,65,870.0,870.001024,1200,128
186,65,880.0,880.001024,1200,128
269,65,880.0,880.001024,1200,128
820,65,880.0,880.001024,1200,128
186,65,890.0,890.001024,1200,128
269,65,890.0,890.001024,1200,128
820,65,890.0,890.001024,1200,128
186,65,900.0,900.001024,1200,128
269,65,900.0,900.001024,1200,128
820,65,900.0,900.001024,1200,128
186,65,910.0,910.001024,1200,128
269,65,910.0,910.001024,1200,128
820,65,910.0,910.001024,1200,128
186,65,920.0,920.001024,1200,128
269,65,920.0,920.001024,1200,128
820,65,920.0,920.001024,1200,128
186,65,930.0,930.001024,1200,128
269,65,930.0,930.001024,1200,128
820,65,930.0,930.001024,1200,128
186,65,940.0,940.001024,1200,128
269,65,940.0,940.001024,1200,128
820,65,940.0,940.001024,1200,128
186,65,950.0,950.001024,1200,128
269,65,950.0,950.001024,1200,128
820,65,950.0,950.001024,1200,128
186,65,960.0,960.001024,1200,128
269,65,960.0,960.001024,1200,128
820,65,960.0,960.001024,1200,128
186,65,970.0,970.001024,1200,128
269,65,970.0,970.001024,1200,128
820,65,970.0,970.001024,1200,128
186,65,980.0,980.001024,1200,128
269,65,980.0,980.001024,1200,128
820,65,980.0,980.001024,1200,128
186,65,990.0,990.001024,1200,128
269,65,990.0,990.001024,1200,128
820,65,990.0,990.001024,1200,128
186,65,1000.0,1000.001024,1200,128
269,65,1000.0,1000.001024,1200,128
820,65,1000.0,1000.001024,1200,128
186,65,1010.0,1010.001024,1200,128
269,65,1010.0,1010.001024,1200,128
820,65,1010.0,1010.001024,1200,128
186,65,1020.0,1020.001024,1200,128
269,65,1020.0,1020.001024,1200,128
820,65,1020.0,1020.001024,1200,128
186,65,1030.0,1030.001024,1200,128
269,65,1030.0,1030.001024,1200,128
820,65,1030.0,1030.001024,1200,128
186,65,1040.0,1040.001024,1200,128
269,65,1040.0,1040.001024,1200,128
820,65,1040.0,1040.001024,1200,128
186,65,1050.0,1050.001024,1200,128
269,65,1050.0,1050.001024,1200,128
820,65,1050.0,1050.001024,1200,128
186,65,1060.0,1060.001024,1200,128
269,65,1060.0,1060.001024,1200,128
820,65,1060.0,1060.001024,1200,128
186,65,1070.0,1070.001024,1200,128
269,65,1070.0,1070.001024,1200,128
820,65,1070.0,1070.001024,1200,128
186,65,1080.0,1080.001024,1200,128
269,65,1080.0,1080.001024,1200,128
820,65,1080.0,1080.001024,1200,128
186,65,1090.0,1090.001024,1200,128
269,65,1090.0,1090.001024,1200,128
820,65,1090.0,1090.001024,1200,128
186,65,1100.0,1100.001024,1200,128
269,65,1100.0,1100.001024,1200,128
820,65,1100.0,1100.001024,1200,128
186,65,1110.0,1110.001024,1200,128
269,65,1110.0,1110.001024,1200,128
820,65,1110.0,1110.001024,1200,128
186,65,1120.0,1120.001024,1200,128
269,65,1120.0,1120.001024,1200,128
820,65,1120.0,1120.001024,1200,128
186,65,1130.0,1130.001024,1200,128
269,65,1130.0,1130.001024,1200,128
820,65,1130.0,1130.001024,1200,128
186,65,1140.0,1140.001024,1200,128
269,65,1140.0,1140.001024,1200,128
820,65,1140.0,1140.001024,1200,128
186,65,1150.0,1150.001024,1200,128
269,65,1150.0,1150.001024,1200,128
820,65,1150.0,1150.001024,1200,128
186,65,1160.0,1160.001024,1200,128
269,65,1160.0,1160.001024,1200,128
820,65,1160.0,1160.001024,1200,128
186,65,1170.0,1170.001024,1200,128
269,65,1170.0,1170.001024,1200,128
820,65,1170.0,1170.001024,1200,128
186,65,1180.0,1180.001024,1200,128
269,65,1180.0,1180.001024,1200,128
820,65,1180.0,1180.001024,1200,128
186,65,1190.0,1190.001024,1200,128
269,65,1190.0,1190.001024,1200,128
820,65,1190.0,1190.001024,1200,128
186,65,1200.0,1200.001024,1800,128
269,65,1200.0,1200.001024,1800,128
820,65,1200.0,1200.001024,1800,128
186,65,1210.0,1210.001024,1800,128
269,65,1210.0,1210.001024,1800,128
820,65,1210.0,1210.001024,1800,128
186,65,1220.0,1220.001024,1800,128
269,65,1220.0,1220.001024,1800,128
820,65,1220.0,1220.001024,1800,128
186,65,1230.0,1230.001024,1800,128
269,65,1230.0,1230.001024,1800,128
820,65,1230.0,1230.001024,1800,128
186,65,1240.0,1240.001024,1800,128
269,65,1240.0,1240.001024,1800,128
820,65,1240.0,1240.001024,1800,128
186,65,1250.0,1250.001024,1800,128
269,65,1250.0,1250.001024,1800,128
820,65,1250.0,1250.001024,1800,128
186,65,1260.0,1260.001024,1800,128
269,65,1260.0,1260.001024,1800,128
820,65,1260.0,1260.001024,1800,128
186,65,1270.0,1270.001024,1800,128
269,65,1270.0,1270.001024,1800,128
820,65,1270.0,1270.001024,1800,128
186,65,1280.0,1280.001024,1800,128
269,65,1280.0,1280.001024,1800,128
820,65,1280.0,1280.001024,1800,128
186,65,1290.0,1290.001024,1800,128
269,65,1290.0,1290.001024,1800,128
820,65,1290.0,1290.001024,1800,128
186,65,1300.0,1300.001024,1800,128
269,65,1300.0,1300.001024,1800,128
820,65,1300.0,1300.001024,1800,128
186,65,1310.0,1310.001024,1800,128
269,65,1310.0,1310.001024,1800,128
820,65,1310.0,1310.001024,1800,128
186,65,1320.0,1320.001024,1800,128
269,65,1320.0,1320.001024,1800,128
820,65,1320.0,1320.001024,1800,128
186,65,1330.0,1330.001024,1800,128
269,65,1330.0,1330.001024,1800,128
820,65,1330.0,1330.001024,1800,128
186,65,1340.0,1340.001024,1800,128
269,65,1340.0,1340.001024,1800,128
820,65,1340.0,1340.001024,1800,128
186,65,1350.0,1350.001024,1800,128
269,65,1350.0,1350.001024,1800,128
820,65,1350.0,1350.001024,1800,128
186,65,1360.0,1360.001024,1800,128
269,65,1360.0,1360.001024,1800,128
820,65,1360.0,1360.001024,1800,128
186,65,1370.0,1370.001024,1800,128
269,65,1370.0,1370.001024,1800,128
820,65,1370.0,1370.001024,1800,128
186,65,1380.0,1380.001024,1800,128
269,65,1380.0,1380.001024,1800,128
820,65,1380.0,1380.001024,1800,128
186,65,1390.0,1390.001024,1800,128
269,65,1390.0,1390.001024,1800,128
820,65,1390.0,1390.001024,1800,128
186,65,1400.0,1400.001024,1800,128
269,65,1400.0,1400.001024,1800,128
820,65,1400.0,1400.001024,1800,128
186,65,1410.0,1410.001024,1800,128
269,65,1410.0,1410.001024,1800,128
820,65,1410.0,1410.001024,1800,128
186,65,1420.0,1420.001024,1800,128
269,65,1420.0,1420.001024,1800,128
820,65,1420.0,1420.001024,1800,128
186,65,1430.0,1430.001024,1800,128
269,65,1430.0,1430.001024,1800,128
820,65,1430.0,1430.001024,1800,128
186,65,1440.0,1440.001024,1800,128
269,65,1440.0,1440.001024,1800,128
820,65,1440.0,1440.001024,1800,128
186,65,1450.0,1450.001024,1800,128
269,65,1450.0,1450.001024,1800,128
820,65,1450.0,1450.001024,1800,128
186,65,1460.0,1460.001024,1800,128
269,65,1460.0,1460.001024,1800,128
820,65,1460.0,1460.001024,1800,128
186,65,1470.0,1470.001024,1800,128
269,65,1470.0,1470.001024,1800,128
820,65,1470.0,1470.001024,1800,128
186,65,1480.0,1480.001024,1800,128
269,65,1480.0,1480.001024,1800,128
820,65,1480.0,1480.001024,1800,128
186,65,1490.0,1490.001024,1800,128
269,65,1490.0,1490.001024,1800,128
820,65,1490.0,1490.001024,1800,128
186,65,1500.0,1500.001024,1800,128
269,65,1500.0,1500.001024,1800,128
820,65,1500.0,1500.001024,1800,128
186,65,1510.0,1510.001024,1800,128
269,65,1510.0,1510.001024,1800,128
820,65,1510.0,1510.001024,1800,128
186,65,1520.0,1520.001024,1800,128
269,65,1520.0,1520.001024,1800,128
820,65,1520.0,1520.001024,1800,128
186,65,1530.0,1530.001024,1800,128
269,65,1530.0,1530.001024,1800,128
820,65,1530.0,1530.001024,1800,128
186,65,1540.0,1540.001024,1800,128
269,65,1540.0,1540.001024,1800,128
820,65,1540.0,1540.001024,1800,128
186,65,1550.0,1550.001024,1800,128
269,65,1550.0,1550.001024,1800,128
820,65,1550.0,1550.001024,1800,128
186,65,1560.0,1560.001024,1800,128
269,65,1560.0,1560.001024,1800,128
820,65,1560.0,1560.001024,1800,128
186,65,1570.0,1570.001024,1800,128
269,65,1570.0,1570.001024,1800,128
820,65,1570.0,1570.001024,1800,128
186,65,1580.0,1580.001024,1800,128
269,65,1580.0,1580.001024,1800,128
820,65,1580.0,1580.001024,1800,128
186,65,1590.0,1590.001024,1800,128
269,65,1590.0,1590.001024,1800,128
820,65,1590.0,1590.001024,1800,128
186,65,1600.0,1600.001024,1800,128
269,65,1600.0,1600.001024,1800,128
820,65,1600.0,1600.001024,1800,128
186,65,1610.0,1610.001024,1800,128
269,65,1610.0,1610.001024,1800,128
820,65,1610.0,1610.001024,1800,128
186,65,1620.0,1620.001024,1800,128
269,65,1620.0,1620.001024,1800,128
820,65,1620.0,1620.001024,1800,128
186,65,1630.0,1630.001024,1800,128
269,65,1630.0,1630.001024,1800,128
820,65,1630.0,1630.001024,1800,128
186,65,1640.0,1640.001024,1800,128
269,65,1640.0,1640.001024,1800,128
820,65,1640.0,1640.001024,1800,128
186,65,1650.0,1650.001024,1800,128
269,65,1650.0,1650.001024,1800,128
820,65,1650.0,1650.001024,1800,128
186,65,1660.0,1660.001024,1800,128
269,65,1660.0,1660.001024,1800,128
820,65,1660.0,1660.001024,1800,128
186,65,1670.0,1670.001024,1800,128
269,65,1670.0,1670.001024,1800,128
820,65,1670.0,1670.001024,1800,128
186,65,1680.0,1680.001024,1800,128
269,65,1680.0,1680.001024,1800,128
820,65,1680.0,1680.001024,1800,128
186,65,1690.0,1690.001024,1800,128
269,65,1690.0,1690.001024,1800,128
820,65,1690.0,1690.001024,1800,128
186,65,1700.0,1700.001024,1800,128
269,65,1700.0,1700.001024,1800,128
820,65,1700.0,1700.001024,1800,128
186,65,1710.0,1710.001024,1800,128
269,65,1710.0,1710.001024,1800,128
820,65,1710.0,1710.001024,1800,128
186,65,1720.0,1720.001024,1800,128
269,65,1720.0,1720.001024,1800,128
820,65,1720.0,1720.001024,1800,128
186,65,1730.0,1730.001024,1800,128
269,65,1730.0,1730.001024,1800,128
820,65,1730.0,1730.001024,1800,128
186,65,1740.0,1740.001024,1800,128
269,65,1740.0,1740.001024,1800,128
820,65,1740.0,1740.001024,1800,128
186,65,1750.0,1750.001024,1800,128
269,65,1750.0,1750.001024,1800,128
820,65,1750.0,1750.001024,1800,128
186,65,1760.0,1760.001024,1800,128
269,65,1760.0,1760.001024,1800,128
820,65,1760.0,1760.001024,1800,128
186,65,1770.0,1770.001024,1800,128
269,65,1770.0,1770.001024,1800,128
820,65,1770.0,1770.001024,1800,128
186,65,1780.0,1780.001024,1800,128
269,65,1780.0,1780.001024,1800,128
820,65,1780.0,1780.001024,1800,128
186,65,1790.0,1790.001024,1800,128
269,65,1790.0,1790.001024,1800,128
820,65,1790.0,1790.001024,1800,128
186,65,1800.0,1800.001024,2400,128
269,65,1800.0,1800.001024,2400,128
820,65,1800.0,1800.001024,2400,128
186,65,1810.0,1810.001024,2400,128
269,65,1810.0,1810.001024,2400,128
820,65,1810.0,1810.001024,2400,128
186,65,1820.0,1820.001024,2400,128
269,65,1820.0,1820.001024,2400,128
820,65,1820.0,1820.001024,2400,128
186,65,1830.0,1830.001024,2400,128
269,65,1830.0,1830.001024,2400,128
820,65,1830.0,1830.001024,2400,128
186,65,1840.0,1840.001024,2400,128
269,65,1840.0,1840.001024,2400,128
820,65,1840.0,1840.001024,2400,128
186,65,1850.0,1850.001024,2400,128
269,65,1850.0,1850.001024,2400,128
820,65,1850.0,1850.001024,2400,128
186,65,1860.0,1860.001024,2400,128
269,65,1860.0,1860.001024,2400,128
820,65,1860.0,1860.001024,2400,128
186,65,1870.0,1870.001024,2400,128
269,65,1870.0,1870.001024,2400,128
820,65,1870.0,1870.001024,2400,128
186,65,1880.0,1880.001024,2400,128
269,65,1880.0,1880.001024,2400,128
820,65,1880.0,1880.001024,2400,128
186,65,1890.0,1890.001024,2400,128
269,65,1890.0,1890.001024,2400,128
820,65,1890.0,1890.001024,2400,128
186,65,1900.0,1900.001024,2400,128
269,65,1900.0,1900.001024,2400,128
820,65,1900.0,1900.001024,2400,128
186,65,1910.0,1910.001024,2400,128
269,65,1910.0,1910.001024,2400,128
820,65,1910.0,1910.001024,2400,128
186,65,1920.0,1920.001024,2400,128
269,65,1920.0,1920.001024,2400,128
820,65,1920.0,1920.001024,2400,128
186,65,1930.0,1930.001024,2400,128
269,65,1930.0,1930.001024,2400,128
820,65,1930.0,1930.001024,2400,128
186,65,1940.0,1940.001024,2400,128
269,65,1940.0,1940.001024,2400,128
820,65,1940.0,1940.001024,2400,128
186,65,1950.0,1950.001024,2400,128
269,65,1950.0,1950.001024,2400,128
820,65,1950.0,1950.001024,2400,128
186,65,1960.0,1960.001024,2400,128
269,65,1960.0,1960.001024,2400,128
820,65,1960.0,1960.001024,2400,128
186,65,1970.0,1970.001024,2400,128
269,65,1970.0,1970.001024,2400,128
820,65,1970.0,1970.001024,2400,128
186,65,1980.0,1980.001024,2400,128
269,65,1980.0,1980.001024,2400,128
820,65,1980.0,1980.001024,2400,128
186,65,1990.0,1990.001024,2400,128
269,65,1990.0,1990.001024,2400,128
820,65,1990.0,1990.001024,2400,128
186,65,2000.0,2000.001024,2400,128
269,65,2000.0,2000.001024,2400,128
820,65,2000.0,2000.001024,2400,128
186,65,2010.0,2010.001024,2400,128
269,65,2010.0,2010.001024,2400,128
820,65,2010.0,2010.001024,2400,128
186,65,2020.0,2020.001024,2400,128
269,65,2020.0,2020.001024,2400,128
820,65,2020.0,2020.001024,2400,128
186,65,2030.0,2030.001024,2400,128
269,65,2030.0,2030.001024,2400,128
820,65,2030.0,2030.001024,2400,128
186,65,2040.0,2040.001024,2400,128
269,65,2040.0,2040.001024,2400,128
820,65,2040.0,2040.001024,2400,128
186,65,2050.0,2050.001024,2400,128
269,65,2050.0,2050.001024,2400,128
820,65,2050.0,2050.001024,2400,128
186,65,2060.0,2060.001024,2400,128
269,65,2060.0,2060.001024,2400,128
820,65,2060.0,2060.001024,2400,128
186,65,2070.0,2070.001024,2400,128
269,65,2070.0,2070.001024,2400,128
820,65,2070.0,2070.001024,2400,128
186,65,2080.0,2080.001024,2400,128
269,65,2080.0,2080.001024,2400,128
820,65,2080.0,2080.001024,2400,128
186,65,2090.0,2090.001024,2400,128
269,65,2090.0,2090.001024,2400,128
820,65,2090.0,2090.001024,2400,128
186,65,2100.0,2100.001024,2400,128
269,65,2100.0,2100.001024,2400,128
820,65,2100.0,2100.001024,2400,128
186,65,2110.0,2110.001024,2400,128
269,65,2110.0,2110.001024,2400,128
820,65,2110.0,2110.001024,2400,128
186,65,2120.0,2120.001024,2400,128
269,65,2120.0,2120.001024,2400,128
820,65,2120.0,2120.001024,2400,128
186,65,2130.0,2130.001024,2400,128
269,65,2130.0,2130.001024,2400,128
820,65,2130.0,2130.001024,2400,128
186,65,2140.0,2140.001024,2400,128
269,65,2140.0,2140.001024,2400,128
820,65,2140.0,2140.001024,2400,128
186,65,2150.0,2150.001024,2400,128
269,65,2150.0,2150.001024,2400,128
820,65,2150.0,2150.001024,2400,128
186,65,2160.0,2160.001024,2400,128
269,65,2160.0,2160.001024,2400,128
820,65,2160.0,2160.001024,2400,128
186,65,2170.0,2170.001024,2400,128
269,65,2170.0,2170.001024,2400,128
820,65,2170.0,2170.001024,2400,128
186,65,2180.0,2180.001024,2400,128
269,65,2180.0,2180.001024,2400,128
820,65,2180.0,2180.001024,2400,128
186,65,2190.0,2190.001024,2400,128
269,65,2190.0,2190.001024,2400,128
820,65,2190.0,2190.001024,2400,128
186,65,2200.0,2200.001024,2400,128
269,65,2200.0,2200.001024,2400,128
820,65,2200.0,2200.001024,2400,128
186,65,2210.0,2210.001024,2400,128
269,65,2210.0,2210.001024,2400,128
820,65,2210.0,2210.001024,2400,128
186,65,2220.0,2220.001024,2400,128
269,65,2220.0,2220.001024,2400,128
820,65,2220.0,2220.001024,2400,128
186,65,2230.0,2230.001024,2400,128
269,65,2230.0,2230.001024,2400,128
820,65,2230.0,2230.001024,2400,128
186,65,2240.0,2240.001024,2400,128
269,65,2240.0,2240.001024,2400,128
820,65,2240.0,2240.001024,2400,128
186,65,2250.0,2250.001024,2400,128
269,65,2250.0,2250.001024,2400,128
820,65,2250.0,2250.001024,2400,128
186,65,2260.0,2260.001024,2400,128
269,65,2260.0,2260.001024,2400,128
820,65,2260.0,2260.001024,2400,128
186,65,2270.0,2270.001024,2400,128
269,65,2270.0,2270.001024,2400,128
820,65,2270.0,2270.001024,2400,128
186,65,2280.0,2280.001024,2400,128
269,65,2280.0,2280.001024,2400,128
820,65,2280.0,2280.001024,2400,128
186,65,2290.0,2290.001024,2400,128
269,65,2290.0,2290.001024,2400,128
820,65,2290.0,2290.001024,2400,128
186,65,2300.0,2300.001024,2400,128
269,65,2300.0,2300.001024,2400,128
820,65,2300.0,2300.001024,2400,128
186,65,2310.0,2310.001024,2400,128
269,65,2310.0,2310.001024,2400,128
820,65,2310.0,2310.001024,2400,128
186,65,2320.0,2320.001024,2400,128
269,65,2320.0,2320.001024,2400,128
820,65,2320.0,2320.001024,2400,128
186,65,2330.0,2330.001024,2400,128
269,65,2330.0,2330.001024,2400,128
820,65,2330.0,2330.001024,2400,128
186,65,2340.0,2340.001024,2400,128
269,65,2340.0,2340.001024,2400,128
820,65,2340.0,2340.001024,2400,128
186,65,2350.0,2350.001024,2400,128
269,65,2350.0,2350.001024,2400,128
820,65,2350.0,2350.001024,2400,128
186,65,2360.0,2360.001024,2400,128
269,65,2360.0,2360.001024,2400,128
820,65,2360.0,2360.001024,2400,128
186,65,2370.0,2370.001024,2400,128
269,65,2370.0,2370.001024,2400,128
820,65,2370.0,2370.001024,2400,128
186,65,2380.0,2380.001024,2400,128
269,65,2380.0,2380.001024,2400,128
820,65,2380.0,2380.001024,2400,128
186,65,2390.0,2390.001024,2400,128
269,65,2390.0,2390.001024,2400,128
820,65,2390.0,2390.001024,2400,128
186,65,2400.0,2400.001024,3000,128
269,65,2400.0,2400.001024,3000,128
820,65,2400.0,2400.001024,3000,128
186,65,2410.0,2410.001024,3000,128
269,65,2410.0,2410.001024,3000,128
820,65,2410.0,2410.001024,3000,128
186,65,2420.0,2420.001024,3000,128
269,65,2420.0,2420.001024,3000,128
820,65,2420.0,2420.001024,3000,128
186,65,2430.0,2430.001024,3000,128
269,65,2430.0,2430.001024,3000,128
820,65,2430.0,2430.001024,3000,128
186,65,2440.0,2440.001024,3000,128
269,65,2440.0,2440.001024,3000,128
820,65,2440.0,2440.001024,3000,128
186,65,2450.0,2450.001024,3000,128
269,65,2450.0,2450.001024,3000,128
820,65,2450.0,2450.001024,3000,128
186,65,2460.0,2460.001024,3000,128
269,65,2460.0,2460.001024,3000,128
820,65,2460.0,2460.001024,3000,128
186,65,2470.0,2470.001024,3000,128
269,65,2470.0,2470.001024,3000,128
820,65,2470.0,2470.001024,3000,128
186,65,2480.0,2480.001024,3000,128
269,65,2480.0,2480.001024,3000,128
820,65,2480.0,2480.001024,3000,128
186,65,2490.0,2490.001024,3000,128
269,65,2490.0,2490.001024,3000,128
820,65,2490.0,2490.001024,3000,128
186,65,2500.0,2500.001024,3000,128
269,65,2500.0,2500.001024,3000,128
820,65,2500.0,2500.001024,3000,128
186,65,2510.0,2510.001024,3000,128
269,65,2510.0,2510.001024,3000,128
820,65,2510.0,2510.001024,3000,128
186,65,2520.0,2520.001024,3000,128
269,65,2520.0,2520.001024,3000,128
820,65,2520.0,2520.001024,3000,128
186,65,2530.0,2530.001024,3000,128
269,65,2530.0,2530.001024,3000,128
820,65,2530.0,2530.001024,3000,128
186,65,2540.0,2540.001024,3000,128
269,65,2540.0,2540.001024,3000,128
820,65,2540.0,2540.001024,3000,128
186,65,2550.0,2550.001024,3000,128
269,65,2550.0,2550.001024,3000,128
820,65,2550.0,2550.001024,3000,128
186,65,2560.0,2560.001024,3000,128
269,65,2560.0,2560.001024,3000,128
820,65,2560.0,2560.001024,3000,128
186,65,2570.0,2570.001024,3000,128
269,65,2570.0,2570.001024,3000,128
820,65,2570.0,2570.001024,3000,128
186,65,2580.0,2580.001024,3000,128
269,65,2580.0,2580.001024,3000,128
820,65,2580.0,2580.001024,3000,128
186,65,2590.0,2590.001024,3000,128
269,65,2590.0,2590.001024,3000,128
820,65,2590.0,2590.001024,3000,128
186,65,2600.0,2600.001024,3000,128
269,65,2600.0,2600.001024,3000,128
820,65,2600.0,2600.001024,3000,128
186,65,2610.0,2610.001024,3000,128
269,65,2610.0,2610.001024,3000,128
820,65,2610.0,2610.001024,3000,128
186,65,2620.0,2620.001024,3000,128
269,65,2620.0,2620.001024,3000,128
820,65,2620.0,2620.001024,3000,128
186,65,2630.0,2630.001024,3000,128
269,65,2630.0,2630.001024,3000,128
820,65,2630.0,2630.001024,3000,128
186,65,2640.0,2640.001024,3000,128
269,65,2640.0,2640.001024,3000,128
820,65,2640.0,2640.001024,3000,128
186,65,2650.0,2650.001024,3000,128
269,65,2650.0,2650.001024,3000,128
820,65,2650.0,2650.001024,3000,128
186,65,2660.0,2660.001024,3000,128
269,65,2660.0,2660.001024,3000,128
820,65,2660.0,2660.001024,3000,128
186,65,2670.0,2670.001024,3000,128
269,65,2670.0,2670.001024,3000,128
820,65,2670.0,2670.001024,3000,128
186,65,2680.0,2680.001024,3000,128
269,65,2680.0,2680.001024,3000,128
820,65,2680.0,2680.001024,3000,128
186,65,2690.0,2690.001024,3000,128
269,65,2690.0,2690.001024,3000,128
